//// Client 6

//// Jogging

{-6.05,14.98,-1.2666923, 6.78,19.57,1.2258313, 16.59,19.38,-9.152874, 0.31,-5.48,-6.891896, 8.05,-4.44,3.8273177, 14.29,14.63,-3.636633, 19.15,19.57,8.921328, 15.98,15.13,-2.5606253, -5.43,1.31,-3.3642259, -12.6,-0.76,-0.23154591, -7.04,-0.23,-2.1111538, 16.55,6.24,5.829509, 0.23,0,-4.671779, -5.09,19.57,-4.3312707, 4.29,19.57,-1.1849703, 19.46,17.82,-8.62168, 17.62,-3.34,13.293459, 3.45,-5.98,-0.14982383, 8.5,-2.11,5.6252036, 19.23,19.34,0.50395286, 16.47,19.57,6.4015636, 6.17,7.59,-3.568531, -13.44,1.31,-1.7570249, -12.6,-2.18,-3.8273177, 9.85,4.52,5.366417, 7.31,-1.84,-10.147159, -4.52,16.25,1.4573772, 1.54,19.57,-0.53119355, 17.2,19.57,-5.434519, 19.46,1.99,7.164303},
{0.72,-5.48,-2.1383946, 18.31,18.2,-1.607201, 18.81,19.57,9.343558, 10.88,7.27,-2.6832085, -10.08,2.03,-2.8738933, -12.83,0.08,-2.3426998, -3.17,2.79,-0.9942854, 17.35,4.56,-4.862464, -2.3,10.15,2.982856, 14.25,-1.23,14.2877445, 7.89,2.83,-1.879608, 19.15,19.57,9.466142, 12.98,11.14,-3.0645783, -9.04,2.03,-3.5276701, -13.17,-0.27,-1.4573772, -4.18,0.95,0.92618364, 18.89,2.91,-1.6480621, -0.76,10.46,-2.8738933, -3.83,18.58,-1.0351465, 11.03,19.57,0.38136974, 19.57,12.76,-5.6252036, 12.68,-3.72,9.847511, 4.14,-5.67,-4.7535014, 12.95,14.71,-0.95342433, -11.03,1.69,-0.84446156, -8.58,0.46,-4.440233, 11.18,5.13,4.7943625, 9.28,1.8,-3.214402, -4.86,17.39,-1.2666923, 17.16,17.39,-5.7477865},
{18.92,19.57,6.8237944, 10.46,14.48,-1.56634, -5.43,1.46,-4.140586, -11.41,2.3,-0.0, -1.69,-0.3,5.7886477, 16.02,0.15,-10.419566, -2.14,9.47,4.862464, -2.53,19.57,-3.7864566, 12.6,19.57,-1.6889231, 1.18,-4.75,0.19068487, 6.36,-2.53,2.7649305, 18.7,19.57,9.534244, -7.04,4.4,-2.2609777, -10.46,-0.76,-0.8036005, -0.89,-0.15,-1.607201, 17.73,1.8,-6.2789803, -3.95,9.38,4.862464, -0.5,19.57,-2.1792557, 19.23,1.69,2.2201166, 11.37,3.79,-3.7864566, 19,19.27,0.88532263, 18.92,19.27,8.19945, 8.28,7.01,-3.1463003, -11.37,-1.27,-1.9885708, -0.04,1.12,-0.19068487, 17.58,1.95,-3.568531, -3.26,9.58,-1.1849703, 19.57,10.38,-7.4639506, 14.18,-3.83,11.454713, 10.04,8.92,-2.7921712},
{19.08,19.57,5.8567495, 18.62,16.09,1.9885708, 2.49,5.52,-3.173541, -11.45,1.8,0.7627395, -9.19,-0.27,-1.9477097, 11.41,3.11,2.9147544, 2.96,-0.89,-4.5628166, 0.72,19.19,-6.3198414, 2.26,19.53,-1.1441092, 17.54,16.09,-4.862464, 14.18,15.47,-0.3405087, -6.66,2.53,-2.1111538, -12.83,-0.5,1.879608, -4.21,-3.15,-3.8681788, 19.5,6.97,0.6946377, -3.26,5.18,-1.3756552, -5.43,19.27,-1.1168685, 5.22,19.57,0.040861044, 18.89,18.77,-9.043911, 17.05,16.09,-4.3312707, 18.16,19.57,7.9679036, -5.82,2.64,-3.7864566, -14.33,1.12,-0.61291564, -7.65,0.69,-1.56634, -3.11,7.06,-5.09401, -1.23,19.57,1.8387469, 15.32,-3.17,10.991621, 15.64,11.75,-4.5219555, 17.39,17.77,-0.19068487, -2.3,4.44,-3.8273177},
{-13.63,1.8,0.7218784, -10.53,-2.3,-3.718355, 12.26,4.75,5.8567495, 5.24,0.08,-9.112013, -1.92,17.97,-2.4516625, 1.88,19.57,0.313268, 14.79,19.57,-5.243834, 2.49,-3.95,-6.1700177, 7.86,-6.4,3.1054392, 16.93,14.06,-2.5606253, -9,-0.53,-3.759216, 14.25,6.97,5.8976107, 1.54,-3.49,-10.419566, -0.72,17.67,1.1441092, 13.8,-1.18,12.721405, 1.99,-2.91,-5.9793324, 15.02,15.79,-4.140586, 16.7,15.13,-1.2258313, -3.83,2.49,-1.9885708, -10.5,2.49,-0.50395286, -8.62,0.93,-5.6660647, 12.79,3.26,5.175732, 8.58,4.33,-3.9499009, -3.45,13.25,-4.630918, 4.9,19.57,1.0760075, 15.94,19.5,-8.962189, 16.47,0.61,13.756551, 9,1.46,2.8330324, 18.09,19.57,8.308413, 15.43,12.11,-2.5333846},
{-6.47,2.64,-3.255263, -12.56,0.65,-0.95342433, -6.4,0.27,-5.7477865, 18.92,4.48,1.7978859, -1.84,6.51,-0.0, 19.38,-1.73,10.079058, 17.12,14.52,-4.5900574, 16.86,16.04,-1.4573772, -3.72,5.41,-2.6423476, -12.87,-0.23,-0.0, 5.22,-2.68,2.7240696, 9.81,-0.19,-9.656827, -2.87,12.64,-1.7570249, 1.5,19.53,-2.6014864, 13.67,19.57,-2.9556155, 3.41,-7.35,-1.6889231, 7.21,-1.53,6.469665, 4.48,8.31,-3.3642259, -14.14,3.21,-1.6889231, 12.64,3.68,4.944186, 4.52,0.95,-4.903325, 0.53,19.23,-5.09401, -0.53,19.53,-1.6480621, 16.44,18.62,-6.701211, 2.3,-4.37,-6.851035, 10.27,3.3,-1.879608, 18.85,19.08,-2.070293, 19.27,19.15,6.4424243, 6.28,7.97,-2.982856, -12.98,2.87,-2.6832085},
{-12.22,-3.72,-2.070293, 6.28,1.12,5.5571017, 15.66,3.64,-4.7535014, -4.4,11.18,1.7978859, -2.07,19.57,-1.4982382, 13.33,19.57,-1.334794, 19.53,19.42,9.724928, -11.11,3.41,-3.173541, -11.33,-3.3,-2.3018389, 2.45,4.18,2.070293, 3.15,19.57,-0.38136974, 17.27,19.08,-7.8180795, 17.62,-1.76,13.633968, 16.28,19.57,10.119919, 18.05,13.76,-2.982856, -13.44,-0.53,-0.14982383, -8.54,-0.76,-5.284695, 18.81,3.02,-0.95342433, -1.84,5.86,-0.23154591, -1.84,19.57,-2.3426998, 9.89,19.15,1.1849703, 19.53,14.41,-7.9679036, 11.88,-3.36,7.9679036, 0.76,-6.02,-2.3018389, 11.26,7.59,-3.6774938, -14.02,1.18,-1.879608, -10.34,-0.76,-4.5628166, 5.98,-3.21,-8.308413, -1.88,16.21,-3.636633, 18.54,19.23,-7.43671},
{3.02,-2.22,-3.8273177, 17.62,17.24,-1.920469, 13.21,8.73,-2.9147544, -9.47,2.98,-3.173541, -13.25,0.31,-0.0, -5.48,-1.65,-3.336985, 19.34,4.79,-0.5720546, -1.38,8.66,0.50395286, -3.11,19.57,-3.255263, 13.44,19.57,-2.6423476, 7.97,-6.74,5.134871, 17.73,19.57,11.182305, 14.67,12.18,-3.8681788, -5.98,3.57,-3.8681788, -13.57,-1.12,-1.920469, -8.01,-2.83,-5.5162406, 18.16,8.01,6.4424243, 0.84,0.84,-4.2086873, -3.64,19.57,-3.8273177, 5.22,19.53,0.38136974, 17.5,17.82,-6.0474343, 19.57,19.57,9.152874, 10.61,10.5,-1.1168685, -7.65,4.18,-2.9147544, -11.8,-0.91,-1.4982382, -0.99,-0.5,2.7240696, 19.57,10.95,-8.853226, -7.93,1.99,1.7570249, -1.84,19.04,2.7240696, 19.53,10.38,-3.336985},
{11.69,-3.64,5.243834, 7.01,4.21,-3.0645783, -10.95,4.06,-3.1054392, -11.56,-0.95,-0.7627395, -3.15,0.42,-4.5900574, 18.28,3.87,-2.7513103, 0.72,11.26,0.10896278, 18.96,-1.38,11.795221, 6.74,0,1.3756552, 18.01,19.57,7.9679036, 15.85,15.94,-1.2666923, -3.02,3.11,-2.1792557, -10.92,2.15,-0.7218784, -7.65,-2.83,-6.1700177, 15.02,5.71,4.903325, 10.65,7.93,1.5390993, -9.77,9.38,-5.134871, 18.24,16.59,-3.759216, 13.48,0.15,9.915613, 9.96,-7.21,5.8567495, 15.43,14.94,-0.53119355, 16.36,19.57,8.730643, 17.54,12.03,-3.759216, -13.25,0.04,-1.9885708, 16.13,5.22,5.434519, -2.45,12.26,-5.8158884, 13.14,19.57,-5.6660647, 5.37,-2.53,-4.8216033, 8.73,1.5,6.6331096, 16.32,19.57,2.4516625},
{18.09,17.47,1.920469, -13.02,0.61,-0.8036005, -10.11,-3.45,-3.2961242, 9.47,1.14,-6.891896, -0.99,19.57,-0.19068487, 12.64,19.57,-1.525479, 19.57,9.96,0.23154591, 6.4,-7.04,-3.255263, 16.78,19.57,7.273266, 18.54,16.32,-0.27240697, -0.72,4.79,-3.7864566, -14.48,0.27,-1.9477097, -9.77,-0.57,-5.09401, 12.53,5.18,4.630918, 8.66,2.3,-3.1463003, -2.53,15.4,-3.214402, 3.15,19.57,-0.38136974, 15.98,19.11,-8.62168, 15.79,18.89,-4.140586, 19.57,19.53,10.378705, 11.56,8.96,-0.5720546, -7.21,7.12,-2.2201166, -11.3,-0.08,-0.42223078, -2.72,-2.53,-1.7297841, 17.69,3.53,-6.3607025, 0.8,10.92,4.0588636, -3.06,19.27,-2.9556155, 9.77,19.57,1.6889231, 18.31,16.78,-7.082581, 1.04,-5.52,-6.782933},
