//// Client 8

//// Jogging

{-4.37,-1.88,-4.3312707, -0.08,-1.46,-1.4165162, 0.08,2.11,-3.759216, 4.48,18.12,-4.7126403, 10.53,19.57,-5.243834, 13.63,19.27,-2.8330324, 18.12,8.28,8.853226, 12.15,0.57,1.2258313, 6.97,-7.35,4.7535014, 5.18,-2.87,-1.1168685, 16.7,11.92,-0.0, 11.45,19.15,5.597963, 9.11,7.74,-3.0237172, -0.42,6.17,-3.0237172, 1.88,19.19,-5.7886477, 11.07,19.57,-3.7864566, 17.08,18.62,0.040861044, 18.01,7.86,5.2165933, 11.8,0.76,-0.14982383, 14.9,19.53,1.4982382, 7.82,10.5,-0.19068487, -3.72,-0.53,-4.7126403, -2.03,-1.65,-3.636633, 1.69,2.45,-3.445948, 0.19,13.18,-3.5276701, 4.86,19.34,-4.0588636, 13.29,19.57,-5.47538, 16.82,13.25,9.193735, 14.86,4.52,2.152015, 9.19,-3.6,-0.6537767},
{4.33,-7.21,5.6252036, 6.05,2.83,-2.3018389, 19.42,18.12,2.4925237, 14.63,19.23,4.8216033, 13.38,9.08,-0.9125633, 1.27,6.47,-5.706926, -4.25,-0.46,-4.140586, -0.91,-2.6,-2.1111538, 2.41,2.07,-1.8387469, -1.69,5.05,-4.944186, 6.28,19.57,-7.4639506, 7.7,17.73,-3.6774938, 14.56,18.16,-2.1792557, 18.39,11.3,9.888372, 13.25,2.64,3.214402, 5.56,-3.76,-0.040861044, 2.6,-8.01,0.313268, 19.57,19.57,1.920469, 13.38,14.25,-1.4165162, 4.1,8.81,-3.2961242, -2.87,3.68,-6.428804, -3.45,-2.41,-6.742072, 0.19,-2.14,-2.3018389, -1.84,3.99,3.6774938, -0.42,10.57,-11.182305, 9.85,19.57,-9.697687, 18.43,19.42,-3.486809, 13.38,12.95,4.099725, 18.28,12.72,1.6889231, 8.28,10.61,7.6273947},
{-1.53,-0.53,-6.428804, -0.61,-2.75,-6.0201936, 0.38,0.27,-2.9556155, -0.46,6.36,-3.336985, 2.53,19.57,-6.782933, 11.8,19.57,-3.759216, 18.62,15.7,0.27240697, 8.08,-2.03,-0.61291564, 3.02,-6.24,3.5276701, 5.56,-0.23,-1.8387469, 18.58,16.55,2.3018389, 6.59,9.47,0.92618364, -1.8,4.63,-5.202973, -4.86,-1.42,-5.8567495, 0,1.23,-3.0237172, 3.72,15.43,-6.782933, 12.22,19.57,-5.5162406, 16.02,17.97,-1.2258313, 14.44,7.5,4.3312707, 10.27,2.07,1.1849703, 5.13,-6.13,-1.4982382, 6.82,-7.55,2.5606253, 13.8,7.78,0.53119355, 19.57,19.57,-0.6946377, 7.82,13.91,3.759216, 3.68,-0.61,-3.9090397, -3.26,-0.61,-3.9090397, -0.27,0.65,-2.7921712, 14.25,17.97,-5.134871, 17.54,5.86,4.862464},
{19.57,18.89,1.0351465, 11.37,17.77,9.534244, -2.03,-0.84,-4.5219555, 1.46,3.15,1.6480621, 4.71,19.15,-9.152874, 19.46,19.57,-5.134871, 10.95,14.63,9.425281, 14.06,3.26,-2.4516625, 8.16,-6.78,3.486809, 4.6,-7.16,0.50395286, 10.69,4.52,-1.6889231, 12.53,18.05,8.580819, 4.71,3.41,-1.9885708, -2.68,2.22,-5.407278, -3.26,-2.72,-3.8273177, 1.65,-1.33,-2.2201166, 2.68,17.27,-5.8976107, 13.53,19.34,-2.6014864, 18.01,10.99,6.5513873, 12.41,0.57,0.42223078, 6.89,-6.32,1.7570249, 12.64,9.38,-0.7218784, 11.03,19.08,6.851035, -2.6,2.68,-6.4015636, -1.92,7.55,-1.920469, 16.59,19.57,-4.9850473, 17.69,16.02,-7.9679036, 17.01,1.99,7.246025, 13.63,6.55,-2.8330324, 19.5,19.57,-2.982856},
{7.89,11.35,5.8567495, 0.38,19.42,-5.47538, 17.47,17.67,-4.5900574, 16.82,3.06,3.7864566, 10.95,-2.14,-2.5606253, 2.72,-8.31,0.53119355, 7.08,-1.76,-0.29964766, 19.57,19.34,0.42223078, 3.72,7.74,-3.7864566, -4.21,2.87,-5.938472, -1.42,-0.89,-0.8036005, 4.33,19.31,-8.008764, 15.7,18.12,-4.4810944, 17.16,10.19,3.486809, 6.13,-8.05,3.7864566, 4.94,-5.79,-0.50395286, 19.57,19.57,-6.0882955, 8.05,14.1,11.645397, 0.46,6.13,-5.134871, -1.18,-2.79,-7.04172, -3.02,4.75,-1.879608, 16.7,19.57,-7.205164, 17.27,14.98,-1.607201, 9.43,-2.18,-3.1054392, 6.66,-2.41,-1.4982382, 17.5,19.57,-0.040861044, -0.46,6.24,-4.7943625, -1.14,-2.64,-3.0237172, 2.98,14.14,-5.6660647, 8.77,19.57,-8.430995},
{18.66,9.11,9.697687, 12.79,3.57,1.3756552, 4.52,-8.62,3.2961242, 8.05,2.22,-1.607201, 19.57,19.46,1.7570249, 10.95,18.7,7.6273947, -1.57,-2.83,3.990762, -1.8,0.57,-0.5720546, 1.18,12.07,-7.014479, 8.08,19.57,-6.891896, 11.75,19.46,-3.5957718, 15.79,15.6,-1.4165162, 15.21,6.74,-2.5333846, 5.98,-7.4,6.932757, 12.95,18.09,3.445948, 4.02,9.34,-2.7240696, -2.79,3.76,-5.6660647, -3.02,-1.38,-4.862464, -0.34,-0.65,-4.372132, -1.88,2.79,-2.4925237, 2.34,15.98,-4.944186, 13.72,19.57,-7.205164, 15.32,17.97,-4.0588636, 17.73,8.77,6.0474343, 12.57,0.65,0.08172209, 5.83,-7.08,3.336985, 4.67,-5.01,0.14982383, 16.17,9.34,-0.29964766, 19.57,19.57,-3.9090397, 4.1,14.41,10.147159},
{0.84,5.56,-5.325556, -4.06,0.11,-5.938472, -2.34,-3.53,-3.568531, 14.71,18.54,-3.405087, 14.79,11.6,3.5957718, 14.37,5.09,-2.9147544, 9.72,-1.5,-1.879608, 3.68,-6.82,4.8216033, 4.21,-1.42,-1.3756552, 18.7,14.52,2.1792557, 17.5,19.57,2.3018389, 7.27,8.31,-0.84446156, -0.3,4.9,-4.630918, -4.29,-0.76,-5.366417, -0.53,-2.75,-1.4165162, -1.33,1.57,-1.9885708, 4.06,16.21,-5.706926, 11.84,19.57,-4.5900574, 13.8,16.82,-3.9499009, 17.86,7.21,7.9679036, 12.83,2.68,0.6537767, 5.37,-4.82,0.7627395, 3.53,-7.21,-0.14982383, 1.12,6.66,-2.1111538, -2.49,-2.72,-3.7864566, -1.04,1.8,-3.486809, -1.33,10.46,-5.053149, 1.54,19.23,-4.2495484, 18.31,19.57,-4.5219555, 15.17,16.47,1.0760075},
{16.02,5.24,2.070293, 9.77,-2.68,-2.0294318, 3.87,-6.89,3.0645783, 7.86,0.61,-1.607201, 17.62,18.31,1.7978859, 16.4,19.57,-1.0760075, 5.05,10.15,0.50395286, -1.8,2.37,-4.630918, -3.91,-2.83,-5.325556, 0.15,-2.68,-4.7943625, -0.72,0.84,-2.6832085, 3.41,11.84,-3.9499009, 8.73,19.57,-7.43671, 15.94,17.35,-4.862464, 12.18,8.43,10.18802, 12.18,5.09,-1.0351465, 6.85,-2.79,-0.040861044, 4.48,-5.67,3.486809, 10.69,3.91,-1.3075534, 18.2,18.31,-1.1441092, 13.1,19.27,5.8567495, 3.76,6.63,-0.10896278, -2.18,3.21,-5.012288, -2.75,-3.06,-5.47538, -0.11,-2.18,-3.445948, -2.56,1.61,-2.4925237, 1.92,15.75,-5.47538, 8.66,19.57,-6.3198414, 17.58,18.81,-3.5957718, 17.35,5.13,6.2108784},
{13.25,0.69,-2.8738933, 6.13,-6.24,2.982856, 2.87,-4.86,-0.14982383, 14.14,7.44,-2.7240696, 19.42,19.57,-4.1814466, 12.95,10.23,9.152874, 1.42,5.52,-5.47538, -3.6,-0.38,-6.8237944, -1.33,-3.36,-3.5957718, -0.61,-0.57,-1.6889231, -2.07,7.97,-2.9556155, 4.82,19.57,-6.6331096, 12.98,19.5,-4.8216033, 12.3,14.02,-7.164303, 17.12,4.48,-1.1168685, 10.19,-2.11,-1.2258313, 8.01,-7.65,5.8976107, 6.28,1.12,-1.920469, 18.09,16.36,0.08172209, 17.05,19.08,-2.4925237, 6.85,7.08,2.9556155, -0.91,5.24,-5.6252036, -3.11,-2.68,-4.3312707, 0.5,-2.68,-2.7513103, -0.61,2.56,-2.3426998, 2.11,15.66,-3.9771416, 10.19,19.57,-4.5628166, 13.25,17.67,-3.718355, 15.89,12.18,3.568531, 15.36,3.6,-3.445948},
{8.81,-4.21,1.7570249, 4.14,-6.89,2.1792557, 10.8,4.02,-2.9147544, 18.05,19.38,1.879608, 14.25,17.01,6.510526, 7.7,7.31,-3.6774938, -1.65,2.76,-7.082581, -3.45,-3.02,-4.7535014, -1.57,-2.68,-2.3018389, 1.46,19.53,-8.117727, 16.44,9.58,2.070293, 19.34,19.57,-5.5571017, 3.34,9.62,-5.325556, -3.26,0.72,-5.434519, -1.84,-4.18,-4.0588636, -0.76,-0.19,-2.7513103, 0.84,8.69,-4.9850473, 4.56,19.57,-5.5571017, 13.59,19.57,-2.7240696, 16.97,17.86,-7.04172, 16.51,8.39,4.3312707, 10.8,-1.42,-0.9125633, 5.41,-7.7,5.829509, 4.14,-1.14,-0.9942854, 17.2,14.67,2.2609777, 16.78,19.57,-0.14982383, 8.5,9.23,-0.10896278, -0.04,3.79,-7.8861814, -3.02,-0.08,-8.008764, -0.69,-1.27,-4.2904096},
