//// client 5

//// jogging

{14.06,10.38,-3.445948, -7.89,2.83,-2.7921712, -11.26,-2.26,-0.84446156, -3.57,-0.57,-5.366417, 18.77,4.14,0.50395286, -0.76,4.21,2.4516625, 16.86,4.14,12.9529505, 12.26,15.55,-1.920469, 16.4,19.57,5.366417, 18.66,14.63,-1.4573772, -1.69,4.52,-3.173541, -12.56,1.33,-1.607201, -9.72,-2.37,-4.5628166, 12.68,6.36,6.1291566, 9.53,4.14,-2.6832085, -3.76,10.61,-3.5276701, 1.99,19.57,-1.8387469, 15.98,19.57,-2.3018389, 19.23,7.01,8.812365, 5.22,-0.57,-0.29964766, 4.86,-7.63,-0.84446156, 19.34,19.57,10.61025, 14.48,9.3,-1.1441092, -5.6,5.6,-3.445948, -13.48,0.27,-0.95342433, -5.71,-2.98,-5.325556, 19.46,4.75,4.0180025, 5.33,7.86,-3.336985, -5.05,16.17,-0.040861044, 4.9,-0.91,-4.5900574},
{13.91,15.02,-2.6423476, 15.32,19.57,7.5865335, 16.55,12.76,-3.445948, -4.67,3.11,-2.6832085, -13.59,-0.8,-1.0760075, -7.04,-2.56,-6.8237944, 18.54,5.83,5.5571017, 3.11,10.46,6.742072, 5.94,19.57,-0.6946377, 19.53,15.6,-6.742072, 2.07,-4.02,-4.0588636, 16.7,19.42,0.5720546, 18.43,19.57,6.469665, 11.88,10.88,-3.1463003, -4.44,3.76,-2.8330324, -11.73,0.42,0.61291564, -5.48,-1.31,-4.8216033, 18.31,4.86,4.372132, 1.18,3.72,-2.7921712, 5.52,19.46,0.14982383, 6.7,-0.15,2.7240696, 14.1,14.56,-3.9499009, 19.31,19.57,8.430995, 18.01,16.63,0.6537767, 0.46,4.56,-2.4516625, -12.68,2.76,-0.61291564, -8.88,-2.37,-2.5606253, 10.8,3.57,2.5333846, 6.89,-0.19,-5.9793324, 1.38,16.59,-1.3756552},
{-0.34,19.57,-0.61291564, 12.22,18.85,-1.2258313, 19.57,7.5,-5.012288, 3.72,-4.94,2.2201166, 6.32,-0.95,1.1441092, 18.16,14.25,-1.3756552, -3.21,5.05,-2.6014864, -11.88,1.84,-1.3075534, -9.38,-3.79,-6.0882955, 14.44,3.38,4.9850473, 4.56,1.18,2.2609777, 1.23,15.98,-9.112013, 3.17,18.96,-2.3426998, 12.6,19.57,-0.84446156, 19.23,11.35,-2.8330324, 11.92,-0.8,10.337844, 3.11,-3.72,-1.7978859, 6.51,-7.78,0.88532263, 8.35,1.61,1.3075534, 15.09,15.75,-3.1463003, 13.53,19.57,8.962189, 19.42,15.85,-0.6537767, 0.34,5.71,-3.718355, 0,0,-2.1383946, 17.77,2.72,-2.1383946, 2.22,8.66,0.7627395, 1.38,18.92,-2.8330324, 10.12,18.43,0.5720546, 18.47,15.21,-4.903325, 12.64,0.04,11.985906},
{13.48,15.09,-2.9556155, 14.06,19.57,9.084772, -10.8,-0.89,-0.27240697, -4.94,-0.61,-5.597963, 19.27,2.79,-1.0760075, 3.41,9.66,3.255263, -3.26,18.39,-3.2961242, 6.51,19.19,0.7627395, 18.28,18.89,-8.853226, 19,-4.18,12.53072, 5.52,-2.68,-5.202973, 7.21,-7.44,-3.214402, 15.24,17.35,-5.597963, 16.36,19.57,8.049625, 16.4,12.91,-1.1441092, -5.09,4.1,-2.3426998, -12.34,2.68,0.313268, -6.85,-1.99,-5.053149, 16.13,3.02,2.9147544, 10,7.63,-0.6537767, 4.33,19.46,-0.08172209, 15.64,-3.49,12.980191, 1.42,-2.3,-4.7535014, 14.98,16.93,-4.1814466, 18.2,14.25,-1.607201, 0.5,4.56,-1.9477097, -11.18,2.07,-0.040861044, -7.93,-1.84,-3.9090397, 12.68,1.31,2.3018389, 8.58,1.33,0.50395286},
{-0.3,17.86,-3.759216, 0.38,19.23,0.6537767, 14.02,19.53,-4.0180025, 19.46,5.94,0.38136974, 7.89,-0.76,4.5219555, 2.72,4.37,-3.5276701, -14.21,2.26,-1.3075534, -9.62,-2.41,-3.9090397, 8.66,5.86,1.920469, -2.83,12.68,-3.405087, 2.79,19.53,-0.9942854, 17.08,19.11,-8.267551, 17.5,19.57,3.990762, 18.58,14.9,-0.5720546, -1.38,3.41,-3.255263, -12.49,2.64,-1.7570249, -8.73,-1.42,-4.0588636, 12.6,3.99,6.0882955, 9.85,3.45,-2.8738933, -2.53,11.45,-2.6423476, 0.89,19.53,-1.1441092, 19.53,6.13,7.5865335, 7.25,-1.27,0.040861044, 10.27,7.35,0.19068487, 16.74,19.38,6.2789803, 8.43,5.83,-5.243834, -14.75,3.15,-3.1054392, -11.45,-3.21,-3.0237172, 9.62,3.68,4.2495484, 6.51,-0.69,-5.9793324},
{0.38,17.47,-2.6423476, 19.31,2.41,10.079058, 10.69,9.62,-5.175732, 15.51,19.57,5.597963, 19.53,17.73,2.5333846, 2.91,3.99,-3.6774938, -12.79,3.38,-2.6423476, -10.31,-1.53,-3.486809, 6.89,0.8,4.1814466, 15.55,4.86,-4.671779, -6.36,8.43,-0.7627395, -0.23,19.57,0.040861044, 14.86,19.57,-2.5333846, 19.57,7.06,1.2666923, 6.24,3.68,-5.202973, -11.8,4.14,-3.3642259, -11.45,-1.14,-3.445948, 3.87,-0.84,4.2086873, 16.32,2.37,-5.7477865, -1.88,19.57,-1.3756552, 11.56,11.92,-3.7864566, 19.57,17.69,1.6889231, 4.9,6.78,-3.7864566, -12.56,2.91,-1.7978859, -10.08,-3.15,-3.486809, 5.94,3.79,3.759216, 8.62,-1.61,-5.7886477, 1.88,14.94,-4.862464, 0.8,19.57,-2.3426998, 13.38,19.46,-0.46309182},
{19.57,8.28,-3.9499009, 9.81,0.27,8.117727, 2.87,-4.99,-0.38136974, 18.54,19.57,1.334794, 19.27,18.7,4.440233, 7.21,5.18,-3.9499009, -9.34,3.99,-1.607201, -9.28,-1.33,-0.14982383, -0.42,0.42,0.92618364, 12.3,0.95,-5.597963, 1.76,19.53,-0.19068487, 16.13,19.53,-5.8976107, 19.53,-0.53,8.117727, 1.5,-2.3,-5.012288, 8.92,5.63,-1.0760075, 18.09,19.23,0.6537767, 16.63,19.53,6.5513873, 11.41,8.05,-3.8681788, -11.5,2.83,-2.1383946, -9.92,-1.5,-2.7513103, 5.41,0.31,2.4108016, 10.61,0.93,-5.012288, 0.15,15.47,-2.2609777, 1.73,19.57,-1.3075534, 15.21,19.53,-3.7864566, 5.01,0.27,-1.2666923, 10.5,11.45,-3.405087, 18.39,19.57,6.1291566, 3.91,4.71,-3.759216, -12.18,4.1,-2.1111538},
{-10.92,-3.11,-2.5606253, 6.55,0.15,2.2609777, 11.84,2.6,-3.759216, -0.08,12.64,-2.7240696, 0.95,19.57,-2.9147544, 19.15,18.39,2.6832085, -10.5,3.79,-1.7978859, -10.72,-4.1,-1.879608, 7.89,-2.18,3.8681788, 5.75,2.76,-4.4810944, 1.08,18.96,-3.173541, 3.02,19.27,-1.879608, 15.24,17.67,-6.428804, 19.27,5.13,5.366417, 9.19,1.5,2.9556155, 3.06,-5.05,-0.5720546, 9.15,-6.4,6.3198414, 8.62,5.18,-2.3426998, 18.5,18.62,-1.7297841, 16.32,9.15,-4.2904096, -4.52,5.83,-2.5606253, -12.34,-0.04,0.6946377, -6.63,10.88,1.6889231, 1.99,19.57,-2.6423476, 17.5,19.5,-3.336985, 19.46,4.37,3.255263, 8.62,7.12,-1.9477097, 17.62,19.15,0.08172209, 15.94,19.53,7.8861814, 15.13,8.66,-3.8681788},
{-6.55,5.75,-3.445948, -12.49,0.34,-0.7627395, -4.9,-2.98,-4.372132, 18.92,1.38,-1.7570249, 3.83,11.14,2.5333846, -1.38,17.39,-5.134871, 8.77,19.46,1.1168685, 12.68,-0.76,10.95076, 8.16,-6.28,2.7649305, 17.97,19.57,8.19945, 17.62,15.09,-0.95342433, -0.11,4.14,-2.3699405, -11.92,2.15,0.14982383, -8.69,-3.49,-3.486809, 12.22,2.72,4.944186, 8.58,3.83,-0.50395286, 7.01,19.57,-1.6480621, 12.45,2.26,12.4489975, 2.3,-1.31,-2.7513103, 18.12,18.73,5.6660647, 10.08,5.37,-4.8216033, -12.37,-2.87,-2.3699405, 1.31,-0.95,0.10896278, 14.37,1.18,-7.273266, 4.6,13.1,-0.040861044, 1.65,19.19,-2.8738933, 12.79,19.04,-0.6537767, 19.42,10.5,-5.5162406, 10.92,1.92,12.108489, 2.26,-1.92,-1.6480621},
{7.55,-5.94,5.2165933, 5.86,1.14,0.95342433, 12.34,13.76,-3.1463003, 16.7,19.57,6.782933, 15.89,17.39,-0.50395286, -3.17,3.79,-0.8036005, -8.47,0.23,-0.61291564, -3.15,-0.84,-2.9556155, 15.7,3.45,5.434519, 5.37,0.99,4.399372, 9.53,16.32,-6.2789803, 11.45,19.57,6.5922484, -7.93,1.73,0.42223078, -2.87,-0.99,-2.3018389, 12.03,0.19,-5.5571017, 1.18,12.83,5.243834, -3.57,16.66,-2.6014864, 2.45,19.08,-1.6480621, 11.92,19.34,-7.4639506, 18.92,7.97,9.466142, 6.93,0.61,-3.2961242, 3.45,-4.75,-3.445948, 8.31,-4.06,4.944186, 7.55,12.07,-0.9125633, -7.12,3.6,-2.4108016, -9.11,-2.98,-0.9125633, 6.17,-0.76,-3.9499009, 14.75,3.64,-3.5276701, -1.5,12.34,4.7535014, 9.15,18.77,-6.0882955},
